work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,work_setting,company_location,company_size,job_category,annual_taxes
2024,Senior,Full-time,Machine Learning Engineer,150000,USD,150000,United States,Remote,United States,M,Machine Learning and AI,30202.550571522977
2024,Mid-level,Full-time,BI Developer,168000,USD,168000,United States,In-person,United States,M,BI and Visualization,36212.74990335379
2024,Mid-level,Full-time,BI Developer,158000,USD,158000,United States,In-person,United States,M,BI and Visualization,31487.052961987774
2024,Senior,Full-time,Data Architect,165000,USD,165000,United States,In-person,United States,M,Data Architecture and Modeling,34108.85195078458
2024,Senior,Full-time,Data Architect,123000,USD,123000,United States,In-person,United States,M,Data Architecture and Modeling,26780.769186824655
2024,Senior,Full-time,Machine Learning Engineer,92000,USD,92000,Argentina,Remote,Argentina,M,Machine Learning and AI,17899.277568926496
2024,Senior,Full-time,Machine Learning Engineer,85000,USD,85000,Argentina,Remote,Argentina,M,Machine Learning and AI,17484.14401852842
2024,Mid-level,Full-time,Data Scientist,170200,USD,170200,United States,In-person,United States,M,Data Science and Research,32986.87867382504
2024,Mid-level,Full-time,Data Scientist,83900,USD,83900,United States,In-person,United States,M,Data Science and Research,16732.12855641785
2024,Senior,Full-time,Data Scientist,180000,USD,180000,United States,In-person,United States,M,Data Science and Research,34830.97104570134
2024,Senior,Full-time,Data Scientist,139000,USD,139000,United States,In-person,United States,M,Data Science and Research,26329.741807114
2024,Mid-level,Full-time,Data Engineer,130000,USD,130000,United States,Remote,United States,M,Data Engineering,26451.650817766265
2024,Mid-level,Full-time,Data Engineer,90000,USD,90000,United States,Remote,United States,M,Data Engineering,19019.781568472783
2024,Senior,Full-time,AI Engineer,210000,USD,210000,United States,In-person,United States,M,Machine Learning and AI,42614.47867320439
2024,Senior,Full-time,AI Engineer,190000,USD,190000,United States,In-person,United States,M,Machine Learning and AI,39895.162441585344
2024,Executive,Full-time,ETL Engineer,150000,USD,150000,United States,Remote,United States,L,Data Engineering,27786.20465927631
2024,Senior,Full-time,Data Architect,200000,USD,200000,United States,In-person,United States,M,Data Architecture and Modeling,35185.05923120088
2024,Senior,Full-time,Data Architect,115000,USD,115000,United States,In-person,United States,M,Data Architecture and Modeling,23959.20005682549
2024,Senior,Full-time,Data Scientist,174500,USD,174500,United States,Remote,United States,M,Data Science and Research,37300.706055199895
2024,Senior,Full-time,Data Scientist,126800,USD,126800,United States,Remote,United States,M,Data Science and Research,25486.438028097153
2024,Mid-level,Full-time,Data Modeler,114000,USD,114000,Canada,In-person,Canada,M,Data Architecture and Modeling,25873.52157936836
2024,Mid-level,Full-time,Data Modeler,69000,USD,69000,Canada,In-person,Canada,M,Data Architecture and Modeling,15052.624341223302
2024,Senior,Full-time,Machine Learning Scientist,277000,USD,277000,United States,In-person,United States,M,Machine Learning and AI,70250.36245786026
2024,Senior,Full-time,Machine Learning Scientist,173000,USD,173000,United States,In-person,United States,M,Machine Learning and AI,33905.202541575
2024,Mid-level,Full-time,Data Engineer,179000,USD,179000,United States,In-person,United States,M,Data Engineering,32224.121309978585
2024,Mid-level,Full-time,Data Engineer,112000,USD,112000,United States,In-person,United States,M,Data Engineering,20742.09358874349
2024,Entry-level,Full-time,Data Analyst,130000,USD,130000,United States,Remote,United States,M,Data Analysis,24529.705703425894
2024,Entry-level,Full-time,Data Analyst,115000,USD,115000,United States,Remote,United States,M,Data Analysis,24094.872181907667
2024,Senior,Full-time,ML Engineer,200070,USD,200070,Canada,In-person,Canada,M,Machine Learning and AI,31378.704448165427
2024,Senior,Full-time,ML Engineer,107730,USD,107730,Canada,In-person,Canada,M,Machine Learning and AI,24386.95002357852
2024,Senior,Full-time,Data Scientist,65000,GBP,81250,United States,In-person,United States,M,Data Science and Research,15861.14303939369
2024,Senior,Full-time,Data Scientist,56000,GBP,70000,United States,In-person,United States,M,Data Science and Research,13654.489019095749
2024,Mid-level,Full-time,Machine Learning Engineer,240000,USD,240000,United States,In-person,United States,M,Machine Learning and AI,42819.152803080025
2024,Mid-level,Full-time,Machine Learning Engineer,130000,USD,130000,United States,In-person,United States,M,Machine Learning and AI,25703.013566229532
2024,Senior,Full-time,Data Engineer,230000,USD,230000,United States,Remote,United States,M,Data Engineering,46060.902931270655
2024,Senior,Full-time,Data Engineer,165000,USD,165000,United States,Remote,United States,M,Data Engineering,32597.581738919085
2024,Senior,Full-time,Machine Learning Engineer,180000,USD,180000,United States,In-person,United States,M,Machine Learning and AI,37220.61332139275
2024,Senior,Full-time,Machine Learning Engineer,125000,USD,125000,United States,In-person,United States,M,Machine Learning and AI,23525.919895122428
2024,Mid-level,Full-time,Data Scientist,165000,USD,165000,United States,In-person,United States,M,Data Science and Research,30043.807990644273
2024,Mid-level,Full-time,Data Scientist,132000,USD,132000,United States,In-person,United States,M,Data Science and Research,27847.58626451467
2024,Senior,Full-time,Robotics Software Engineer,282000,USD,282000,United States,In-person,United States,M,Machine Learning and AI,56956.48443952109
2024,Senior,Full-time,Robotics Software Engineer,188000,USD,188000,United States,In-person,United States,M,Machine Learning and AI,38341.40076754211
2024,Senior,Full-time,Analytics Engineer,287500,USD,287500,United States,In-person,United States,M,Leadership and Management,63589.40671304131
2024,Senior,Full-time,Analytics Engineer,156000,USD,156000,United States,In-person,United States,M,Leadership and Management,28009.599099266663
2024,Senior,Full-time,Data Scientist,175000,USD,175000,United States,Remote,United States,M,Data Science and Research,32006.658399621978
2024,Senior,Full-time,Data Scientist,150000,USD,150000,United States,Remote,United States,M,Data Science and Research,33771.658952486985
2024,Mid-level,Full-time,Data Engineer,125000,USD,125000,United States,In-person,United States,M,Data Engineering,21292.791606064893
2024,Mid-level,Full-time,Data Engineer,89000,USD,89000,United States,In-person,United States,M,Data Engineering,15469.246379530796
2024,Entry-level,Full-time,Data Science,198000,USD,198000,United States,In-person,United States,M,Data Science and Research,42838.73285149259
2024,Entry-level,Full-time,Data Science,132000,USD,132000,United States,In-person,United States,M,Data Science and Research,27028.848506938182
2024,Mid-level,Full-time,Data Scientist,158100,USD,158100,United States,In-person,United States,M,Data Science and Research,31952.744017381432
2024,Mid-level,Full-time,Data Scientist,138500,USD,138500,United States,In-person,United States,M,Data Science and Research,27446.10343956194
2024,Mid-level,Full-time,Data Scientist,220000,USD,220000,United States,In-person,United States,M,Data Science and Research,44137.577206921305
2024,Mid-level,Full-time,Data Scientist,150000,USD,150000,United States,In-person,United States,M,Data Science and Research,29723.663655924134
2024,Mid-level,Full-time,Machine Learning Engineer,179700,USD,179700,United States,In-person,United States,M,Machine Learning and AI,40811.461073124345
2024,Mid-level,Full-time,Machine Learning Engineer,85700,USD,85700,United States,In-person,United States,M,Machine Learning and AI,16457.574107322373
2024,Mid-level,Full-time,Machine Learning Engineer,220000,USD,220000,United States,In-person,United States,M,Machine Learning and AI,43289.95644037778
2024,Mid-level,Full-time,Machine Learning Engineer,137500,USD,137500,United States,In-person,United States,M,Machine Learning and AI,32434.734214368957
2024,Executive,Full-time,Business Intelligence,150000,USD,150000,United States,In-person,United States,M,BI and Visualization,30082.52910608951
2024,Executive,Full-time,Business Intelligence,120000,USD,120000,United States,In-person,United States,M,BI and Visualization,29356.83933486043
2024,Mid-level,Full-time,Data Analyst,38400,EUR,42666,Latvia,In-person,Latvia,M,Data Analysis,8443.618721526507
2024,Mid-level,Full-time,Data Analyst,32400,EUR,36000,Latvia,In-person,Latvia,M,Data Analysis,8184.538787371314
2024,Senior,Full-time,Data Scientist,144300,USD,144300,United States,Remote,United States,M,Data Science and Research,24082.67710543827
2024,Senior,Full-time,Data Scientist,104800,USD,104800,United States,Remote,United States,M,Data Science and Research,21282.03878986964
2024,Executive,Full-time,Head of Data,250000,USD,250000,United States,Remote,United States,M,Leadership and Management,42077.632184245325
2024,Executive,Full-time,Head of Data,215000,USD,215000,United States,Remote,United States,M,Leadership and Management,46631.153518399726
2024,Entry-level,Full-time,Data Analyst,150000,USD,150000,United States,Remote,United States,M,Data Analysis,26361.396551372927
2024,Entry-level,Full-time,Data Analyst,110000,USD,110000,United States,Remote,United States,M,Data Analysis,22624.29301964336
2024,Mid-level,Full-time,Data Scientist,110000,USD,110000,United States,Remote,United States,M,Data Science and Research,21379.169071281045
2024,Mid-level,Full-time,Data Scientist,90000,USD,90000,United States,Remote,United States,M,Data Science and Research,15915.23426666875
2024,Mid-level,Full-time,Machine Learning Engineer,200000,USD,200000,United States,In-person,United States,M,Machine Learning and AI,33522.56006840983
2024,Mid-level,Full-time,Machine Learning Engineer,140000,USD,140000,United States,In-person,United States,M,Machine Learning and AI,26569.086701975695
2024,Senior,Full-time,Machine Learning Scientist,196350,USD,196350,United States,Remote,United States,M,Machine Learning and AI,46105.451834030966
2024,Senior,Full-time,Machine Learning Scientist,127500,USD,127500,United States,Remote,United States,M,Machine Learning and AI,24751.61311003209
2024,Senior,Full-time,Data Manager,219600,USD,219600,United States,In-person,United States,M,Leadership and Management,47948.43701297284
2024,Senior,Full-time,Data Manager,125500,USD,125500,United States,In-person,United States,M,Leadership and Management,24956.82240216791
2024,Mid-level,Full-time,AI Product Manager,212000,USD,212000,United States,In-person,United States,M,Machine Learning and AI,46117.32152044752
2024,Mid-level,Full-time,AI Product Manager,93300,USD,93300,United States,In-person,United States,M,Machine Learning and AI,15250.983368083771
2024,Mid-level,Full-time,Data Engineer,140900,USD,140900,United States,Remote,United States,M,Data Engineering,27043.815351298017
2024,Mid-level,Full-time,Data Engineer,104100,USD,104100,United States,Remote,United States,M,Data Engineering,22796.662300537482
2024,Senior,Full-time,Data Scientist,193000,USD,193000,United States,In-person,United States,M,Data Science and Research,37969.83589750393
2024,Senior,Full-time,Data Scientist,147645,USD,147645,United States,In-person,United States,M,Data Science and Research,29273.706195682553
2024,Mid-level,Full-time,Data Scientist,207000,USD,207000,United States,In-person,United States,M,Data Science and Research,39617.88768479282
2024,Mid-level,Full-time,Data Scientist,150000,USD,150000,United States,In-person,United States,M,Data Science and Research,33448.138150101375
2024,Senior,Full-time,Data Engineer,150000,USD,150000,United States,Remote,United States,M,Data Engineering,30892.54306186484
2024,Senior,Full-time,Data Engineer,120000,USD,120000,United States,Remote,United States,M,Data Engineering,24105.65346282084
2024,Senior,Full-time,Research Scientist,180000,USD,180000,United States,In-person,United States,M,Data Science and Research,38314.99636322146
2024,Senior,Full-time,Research Scientist,148000,USD,148000,United States,In-person,United States,M,Data Science and Research,31341.145790189094
2024,Mid-level,Full-time,Data Scientist,160000,USD,160000,United States,In-person,United States,M,Data Science and Research,32680.278548600116
